This is tfFromAbegg converting dss transcriptions to TF:
source version = 1.0
target version = 0.3
Run started: 2019-05-09T11:29:45.688150

                     => 
0                    => sp=unknown
ucfpc                => sp=numr cl=card gn=f nu=p st=c
ucfpcX3ms            => sp=suff cl=card gn=f nu=p st=c ps2=3 gn2=m nu2=s
ucfs                 => sp=numr cl=card gn=f nu=s
ucfsa                => sp=numr cl=card gn=f nu=s st=a
ucfsc                => sp=numr cl=card gn=f nu=s st=c
ucfscX3mp            => sp=suff cl=card gn=f nu=s st=c ps2=3 gn2=m nu2=p
ucfsd                => sp=numr cl=card gn=f nu=s st=d
ucm0                 => sp=numr cl=card gn=m nu=unknown
ucmda                => sp=numr cl=card gn=m nu=d st=a
ucmdc                => sp=numr cl=card gn=m nu=d st=c
ucmdcX1cp            => sp=suff cl=card gn=m nu=d st=c ps2=1 gn2=c nu2=p
ucmdcX2mp            => sp=suff cl=card gn=m nu=d st=c ps2=2 gn2=m nu2=p
ucmdcX3fp            => sp=suff cl=card gn=m nu=d st=c ps2=3 gn2=f nu2=p
ucmdcX3mp            => sp=suff cl=card gn=m nu=d st=c ps2=3 gn2=m nu2=p
ucmpa                => sp=numr cl=card gn=m nu=p st=a
ucmpc                => sp=numr cl=card gn=m nu=p st=c
ucmpcX2ms            => sp=suff cl=card gn=m nu=p st=c ps2=2 gn2=m nu2=s
ucmpcX3mp            => sp=suff cl=card gn=m nu=p st=c ps2=3 gn2=m nu2=p
ucmpcX3ms            => sp=suff cl=card gn=m nu=p st=c ps2=3 gn2=m nu2=s
ucmpd                => sp=numr cl=card gn=m nu=p st=d
ucms                 => sp=numr cl=card gn=m nu=s
ucmsa                => sp=numr cl=card gn=m nu=s st=a
ucmsc                => sp=numr cl=card gn=m nu=s st=c
ucmscX2mp            => sp=suff cl=card gn=m nu=s st=c ps2=2 gn2=m nu2=p
ucmscX3fp            => sp=suff cl=card gn=m nu=s st=c ps2=3 gn2=f nu2=p
ucmscX3mp            => sp=suff cl=card gn=m nu=s st=c ps2=3 gn2=m nu2=p
ucmsd                => sp=numr cl=card gn=m nu=s st=d
ucmsdX3mp            => sp=suff cl=card gn=m nu=s st=d ps2=3 gn2=m nu2=p
uo0s                 => sp=numr cl=ord gn=unknown nu=s
uofpd                => sp=numr cl=ord gn=f nu=p st=d
uofs                 => sp=numr cl=ord gn=f nu=s
uofsa                => sp=numr cl=ord gn=f nu=s st=a
uofsc                => sp=numr cl=ord gn=f nu=s st=c
uofscX2fs            => sp=suff cl=ord gn=f nu=s st=c ps2=2 gn2=f nu2=s
uofscX3ms            => sp=suff cl=ord gn=f nu=s st=c ps2=3 gn2=m nu2=s
uofsd                => sp=numr cl=ord gn=f nu=s st=d
uom0                 => sp=numr cl=ord gn=m nu=unknown
uompa                => sp=numr cl=ord gn=m nu=p st=a
uompd                => sp=numr cl=ord gn=m nu=p st=d
uoms                 => sp=numr cl=ord gn=m nu=s
uomsa                => sp=numr cl=ord gn=m nu=s st=a
uomsd                => sp=numr cl=ord gn=m nu=s st=d
v                    => sp=verb
v0                   => sp=verb vs=unknown
v0000                => sp=verb vs=unknown vt=unknown ps=unknown gn=unknown
v00000               => sp=verb vs=unknown vt=unknown ps=unknown gn=unknown nu=unknown
v00000X1cs           => sp=suff vs=unknown vt=unknown ps=unknown gn=unknown nu=unknown ps2=1 gn2=c nu2=s
v0000X2ms            => sp=suff vs=unknown vt=unknown ps=unknown gn=unknown ps2=2 gn2=m nu2=s
v0000p               => sp=verb vs=unknown vt=unknown ps=unknown gn=unknown nu=p
v0000pX1cs           => sp=suff vs=unknown vt=unknown ps=unknown gn=unknown nu=p ps2=1 gn2=c nu2=s
v0000s               => sp=verb vs=unknown vt=unknown ps=unknown gn=unknown nu=s
v000fp               => sp=verb vs=unknown vt=unknown ps=unknown gn=f nu=p
v000fs               => sp=verb vs=unknown vt=unknown ps=unknown gn=f nu=s
v000mp               => sp=verb vs=unknown vt=unknown ps=unknown gn=m nu=p
v000ms               => sp=verb vs=unknown vt=unknown ps=unknown gn=m nu=s
v002m0               => sp=verb vs=unknown vt=unknown ps=2 gn=m nu=unknown
v003m0               => sp=verb vs=unknown vt=unknown ps=3 gn=m nu=unknown
v0P000d              => sp=verb vs=unknown vt=ptca ps=unknown gn=unknown nu=unknown st=d
v0Pfpa               => sp=verb vs=unknown vt=ptca gn=f nu=p st=a
v0Pmp                => sp=verb vs=unknown vt=ptca gn=m nu=p
v0Pmpa               => sp=verb vs=unknown vt=ptca gn=m nu=p st=a
v0Pms                => sp=verb vs=unknown vt=ptca gn=m nu=s
v0Pmsa               => sp=verb vs=unknown vt=ptca gn=m nu=s st=a
v0c                  => sp=verb vs=unknown vt=infc
v0i0                 => sp=verb vs=unknown vt=impf ps=unknown
v0i00                => sp=verb vs=unknown vt=impf ps=unknown gn=unknown
v0i000               => sp=verb vs=unknown vt=impf ps=unknown gn=unknown nu=unknown
v0i00s               => sp=verb vs=unknown vt=impf ps=unknown gn=unknown nu=s
v0i1cp               => sp=verb vs=unknown vt=impf ps=1 gn=c nu=p
v0i1cs               => sp=verb vs=unknown vt=impf ps=1 gn=c nu=s
v0i1csX2fs           => sp=suff vs=unknown vt=impf ps=1 gn=c nu=s ps2=2 gn2=f nu2=s
v0i200               => sp=verb vs=unknown vt=impf ps=2 gn=unknown nu=unknown
v0i2m0               => sp=verb vs=unknown vt=impf ps=2 gn=m nu=unknown
v0i2mp               => sp=verb vs=unknown vt=impf ps=2 gn=m nu=p
v0i2ms               => sp=verb vs=unknown vt=impf ps=2 gn=m nu=s
v0i30                => sp=verb vs=unknown vt=impf ps=3 gn=unknown
v0i300               => sp=verb vs=unknown vt=impf ps=3 gn=unknown nu=unknown
v0i3fp               => sp=verb vs=unknown vt=impf ps=3 gn=f nu=p
v0i3fs               => sp=verb vs=unknown vt=impf ps=3 gn=f nu=s
v0i3m0               => sp=verb vs=unknown vt=impf ps=3 gn=m nu=unknown
v0i3mp               => sp=verb vs=unknown vt=impf ps=3 gn=m nu=p
v0i3ms               => sp=verb vs=unknown vt=impf ps=3 gn=m nu=s
v0i3msj              => sp=verb vs=unknown vt=impf ps=3 gn=m nu=s md=juss
v0p000               => sp=verb vs=unknown vt=perf ps=unknown gn=unknown nu=unknown
v0p00s               => sp=verb vs=unknown vt=perf ps=unknown gn=unknown nu=s
v0p1cp               => sp=verb vs=unknown vt=perf ps=1 gn=c nu=p
v0p1cs               => sp=verb vs=unknown vt=perf ps=1 gn=c nu=s
v0p2ms               => sp=verb vs=unknown vt=perf ps=2 gn=m nu=s
v0p2msX1cp           => sp=suff vs=unknown vt=perf ps=2 gn=m nu=s ps2=1 gn2=c nu2=p
v0p2msX1cs           => sp=suff vs=unknown vt=perf ps=2 gn=m nu=s ps2=1 gn2=c nu2=s
v0p3fs               => sp=verb vs=unknown vt=perf ps=3 gn=f nu=s
v0p3ms               => sp=verb vs=unknown vt=perf ps=3 gn=m nu=s
v0vmp                => sp=verb vs=unknown vt=impv gn=m nu=p
v0w3m0               => sp=verb vs=unknown vt=wayy ps=3 gn=m nu=unknown
v1smp                => sp=verb vs=apoel vt=ptcp gn=m nu=p
v9c                  => sp=verb vs=hitpoel vt=infc
v9i1cs               => sp=verb vs=hitpoel vt=impf ps=1 gn=c nu=s
v9i2mp               => sp=verb vs=hitpoel vt=impf ps=2 gn=m nu=p
v9i3mp               => sp=verb vs=hitpoel vt=impf ps=3 gn=m nu=p
v9p1cs               => sp=verb vs=hitpoel vt=perf ps=1 gn=c nu=s
v9p3cp               => sp=verb vs=hitpoel vt=perf ps=3 gn=c nu=p
v9p3fs               => sp=verb vs=hitpoel vt=perf ps=3 gn=f nu=s
v9p3ms               => sp=verb vs=hitpoel vt=perf ps=3 gn=m nu=s
v9vmp                => sp=verb vs=hitpoel vt=impv gn=m nu=p
v9w3mp               => sp=verb vs=hitpoel vt=wayy ps=3 gn=m nu=p
v9w3ms               => sp=verb vs=hitpoel vt=wayy ps=3 gn=m nu=s
vA0000               => sp=verb vs=aphel vt=unknown ps=unknown gn=unknown nu=unknown
vA000s               => sp=verb vs=aphel vt=unknown ps=unknown gn=unknown nu=s
vA03m0X3fs           => sp=suff vs=aphel vt=unknown ps=3 gn=m nu=unknown ps2=3 gn2=f nu2=s
vAP00                => sp=verb vs=aphel vt=ptca ps=unknown gn=unknown
vAPfp                => sp=verb vs=aphel vt=ptca gn=f nu=p
vAPfpa               => sp=verb vs=aphel vt=ptca gn=f nu=p st=a
vAPfs                => sp=verb vs=aphel vt=ptca gn=f nu=s
vAPfsa               => sp=verb vs=aphel vt=ptca gn=f nu=s st=a
vAPmpa               => sp=verb vs=aphel vt=ptca gn=m nu=p st=a
vAPms                => sp=verb vs=aphel vt=ptca gn=m nu=s
vAPmsa               => sp=verb vs=aphel vt=ptca gn=m nu=s st=a
vAc                  => sp=verb vs=aphel vt=infc
vAcX1cs              => sp=suff vs=aphel vt=infc ps2=1 gn2=c nu2=s
vAcX2fs              => sp=suff vs=aphel vt=infc ps2=2 gn2=f nu2=s
vAcX3fs              => sp=suff vs=aphel vt=infc ps2=3 gn2=f nu2=s
vAcX3mp              => sp=suff vs=aphel vt=infc ps2=3 gn2=m nu2=p
vAcX3ms              => sp=suff vs=aphel vt=infc ps2=3 gn2=m nu2=s
vAi00s               => sp=verb vs=aphel vt=impf ps=unknown gn=unknown nu=s
vAi1cp               => sp=verb vs=aphel vt=impf ps=1 gn=c nu=p
vAi1cpX3fs           => sp=suff vs=aphel vt=impf ps=1 gn=c nu=p ps2=3 gn2=f nu2=s
vAi1cs               => sp=verb vs=aphel vt=impf ps=1 gn=c nu=s
vAi1csX2ms           => sp=suff vs=aphel vt=impf ps=1 gn=c nu=s ps2=2 gn2=m nu2=s
vAi2mp               => sp=verb vs=aphel vt=impf ps=2 gn=m nu=p
vAi2ms               => sp=verb vs=aphel vt=impf ps=2 gn=m nu=s
vAi2msX3ms           => sp=suff vs=aphel vt=impf ps=2 gn=m nu=s ps2=3 gn2=m nu2=s
vAi3cpX3fs           => sp=suff vs=aphel vt=impf ps=3 gn=c nu=p ps2=3 gn2=f nu2=s
vAi3fs               => sp=verb vs=aphel vt=impf ps=3 gn=f nu=s
vAi3m0               => sp=verb vs=aphel vt=impf ps=3 gn=m nu=unknown
vAi3mp               => sp=verb vs=aphel vt=impf ps=3 gn=m nu=p
vAi3mpX1cs           => sp=suff vs=aphel vt=impf ps=3 gn=m nu=p ps2=1 gn2=c nu2=s
vAi3mpX3ms           => sp=suff vs=aphel vt=impf ps=3 gn=m nu=p ps2=3 gn2=m nu2=s
vAi3ms               => sp=verb vs=aphel vt=impf ps=3 gn=m nu=s
vAi3msX2mp           => sp=suff vs=aphel vt=impf ps=3 gn=m nu=s ps2=2 gn2=m nu2=p
vAi3msX3fs           => sp=suff vs=aphel vt=impf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vAi3msX3ms           => sp=suff vs=aphel vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vAims                => sp=verb vs=aphel vt=impf gn=m nu=s
vAp000               => sp=verb vs=aphel vt=perf ps=unknown gn=unknown nu=unknown
vAp1cs               => sp=verb vs=aphel vt=perf ps=1 gn=c nu=s
vAp1csX2ms           => sp=suff vs=aphel vt=perf ps=1 gn=c nu=s ps2=2 gn2=m nu2=s
vAp1csX3ms           => sp=suff vs=aphel vt=perf ps=1 gn=c nu=s ps2=3 gn2=m nu2=s
vAp2mp               => sp=verb vs=aphel vt=perf ps=2 gn=m nu=p
vAp2ms               => sp=verb vs=aphel vt=perf ps=2 gn=m nu=s
vAp3fs               => sp=verb vs=aphel vt=perf ps=3 gn=f nu=s
vAp3mp               => sp=verb vs=aphel vt=perf ps=3 gn=m nu=p
vAp3mpX1cs           => sp=suff vs=aphel vt=perf ps=3 gn=m nu=p ps2=1 gn2=c nu2=s
vAp3mpX3ms           => sp=suff vs=aphel vt=perf ps=3 gn=m nu=p ps2=3 gn2=m nu2=s
vAp3ms               => sp=verb vs=aphel vt=perf ps=3 gn=m nu=s
vAp3msX1cs           => sp=suff vs=aphel vt=perf ps=3 gn=m nu=s ps2=1 gn2=c nu2=s
vAp3msX2ms           => sp=suff vs=aphel vt=perf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vAp3msX3fs           => sp=suff vs=aphel vt=perf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vAp3msX3ms           => sp=suff vs=aphel vt=perf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vAsfs                => sp=verb vs=aphel vt=ptcp gn=f nu=s
vAsms                => sp=verb vs=aphel vt=ptcp gn=m nu=s
vAvfs                => sp=verb vs=aphel vt=impv gn=f nu=s
vAvmp                => sp=verb vs=aphel vt=impv gn=m nu=p
vAvmpX3mp            => sp=suff vs=aphel vt=impv gn=m nu=p ps2=3 gn2=m nu2=p
vAvms                => sp=verb vs=aphel vt=impv gn=m nu=s
vAvmsX3ms            => sp=suff vs=aphel vt=impv gn=m nu=s ps2=3 gn2=m nu2=s
vB0000               => sp=verb vs=haphel vt=unknown ps=unknown gn=unknown nu=unknown
vBPfsa               => sp=verb vs=haphel vt=ptca gn=f nu=s st=a
vBPmp                => sp=verb vs=haphel vt=ptca gn=m nu=p
vBPmpa               => sp=verb vs=haphel vt=ptca gn=m nu=p st=a
vBPms                => sp=verb vs=haphel vt=ptca gn=m nu=s
vBPmsa               => sp=verb vs=haphel vt=ptca gn=m nu=s st=a
vBc                  => sp=verb vs=haphel vt=infc
vBcX1cs              => sp=suff vs=haphel vt=infc ps2=1 gn2=c nu2=s
vBcX3fs              => sp=suff vs=haphel vt=infc ps2=3 gn2=f nu2=s
vBcX3ms              => sp=suff vs=haphel vt=infc ps2=3 gn2=m nu2=s
vBi1cs               => sp=verb vs=haphel vt=impf ps=1 gn=c nu=s
vBi1csX2ms           => sp=suff vs=haphel vt=impf ps=1 gn=c nu=s ps2=2 gn2=m nu2=s
vBi1csX3ms           => sp=suff vs=haphel vt=impf ps=1 gn=c nu=s ps2=3 gn2=m nu2=s
vBi2mp               => sp=verb vs=haphel vt=impf ps=2 gn=m nu=p
vBi2mpX1cs           => sp=suff vs=haphel vt=impf ps=2 gn=m nu=p ps2=1 gn2=c nu2=s
vBi2ms               => sp=verb vs=haphel vt=impf ps=2 gn=m nu=s
vBi2msX3ms           => sp=suff vs=haphel vt=impf ps=2 gn=m nu=s ps2=3 gn2=m nu2=s
vBi3fp               => sp=verb vs=haphel vt=impf ps=3 gn=f nu=p
vBi3fs               => sp=verb vs=haphel vt=impf ps=3 gn=f nu=s
vBi3mp               => sp=verb vs=haphel vt=impf ps=3 gn=m nu=p
vBi3ms               => sp=verb vs=haphel vt=impf ps=3 gn=m nu=s
vBi3msX1cs           => sp=suff vs=haphel vt=impf ps=3 gn=m nu=s ps2=1 gn2=c nu2=s
vBi3msX3fs           => sp=suff vs=haphel vt=impf ps=3 gn=m nu=s ps2=3 gn2=f nu2=s
vBi3msX3ms           => sp=suff vs=haphel vt=impf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vBp1cs               => sp=verb vs=haphel vt=perf ps=1 gn=c nu=s
vBp2mp               => sp=verb vs=haphel vt=perf ps=2 gn=m nu=p
vBp2ms               => sp=verb vs=haphel vt=perf ps=2 gn=m nu=s
vBp2msX1cp           => sp=suff vs=haphel vt=perf ps=2 gn=m nu=s ps2=1 gn2=c nu2=p
vBp2msX1cs           => sp=suff vs=haphel vt=perf ps=2 gn=m nu=s ps2=1 gn2=c nu2=s
vBp3cp               => sp=verb vs=haphel vt=perf ps=3 gn=c nu=p
vBp3fp               => sp=verb vs=haphel vt=perf ps=3 gn=f nu=p
vBp3fs               => sp=verb vs=haphel vt=perf ps=3 gn=f nu=s
vBp3mp               => sp=verb vs=haphel vt=perf ps=3 gn=m nu=p
vBp3ms               => sp=verb vs=haphel vt=perf ps=3 gn=m nu=s
vBp3msX1cs           => sp=suff vs=haphel vt=perf ps=3 gn=m nu=s ps2=1 gn2=c nu2=s
vBp3msX2ms           => sp=suff vs=haphel vt=perf ps=3 gn=m nu=s ps2=2 gn2=m nu2=s
vBp3msX3ms           => sp=suff vs=haphel vt=perf ps=3 gn=m nu=s ps2=3 gn2=m nu2=s
vBsmp                => sp=verb vs=haphel vt=ptcp gn=m nu=p
vBsms                => sp=verb vs=haphel vt=ptcp gn=m nu=s
vBvms                => sp=verb vs=haphel vt=impv gn=m nu=s
vBvmsX1cs            => sp=suff vs=haphel vt=impv gn=m nu=s ps2=1 gn2=c nu2=s
vBvmsX3ms            => sp=suff vs=haphel vt=impv gn=m nu=s ps2=3 gn2=m nu2=s
vDi3mp               => sp=verb vs=hophal vt=impf ps=3 gn=m nu=p
vDp3fs               => sp=verb vs=hophal vt=perf ps=3 gn=f nu=s
vDp3mp               => sp=verb vs=hophal vt=perf ps=3 gn=m nu=p
vDp3ms               => sp=verb vs=hophal vt=perf ps=3 gn=m nu=s
vEi2mp               => sp=verb vs=hithaphel vt=impf ps=2 gn=m nu=p
vEi3ms               => sp=verb vs=hithaphel vt=impf ps=3 gn=m nu=s
vEvms                => sp=verb vs=hithaphel vt=impv gn=m nu=s
vFc                  => sp=verb vs=hithpeel vt=infc
vFi2mp               => sp=verb vs=hithpeel vt=impf ps=2 gn=m nu=p
vFi3fs               => sp=verb vs=hithpeel vt=impf ps=3 gn=f nu=s
vFi3mp               => sp=verb vs=hithpeel vt=impf ps=3 gn=m nu=p
vFi3ms               => sp=verb vs=hithpeel vt=impf ps=3 gn=m nu=s
vFi3msj              => sp=verb vs=hithpeel vt=impf ps=3 gn=m nu=s md=juss
vFp2mp               => sp=verb vs=hithpeel vt=perf ps=2 gn=m nu=p
vFp3fs               => sp=verb vs=hithpeel vt=perf ps=3 gn=f nu=s
vFp3mp               => sp=verb vs=hithpeel vt=perf ps=3 gn=m nu=p
vFp3ms               => sp=verb vs=hithpeel vt=perf ps=3 gn=m nu=s
vGPmsa               => sp=verb vs=hithpolel vt=ptca gn=m nu=s st=a
vGi1cs               => sp=verb vs=hithpolel vt=impf ps=1 gn=c nu=s
vGi3mpX2ms           => sp=suff vs=hithpolel vt=impf ps=3 gn=m nu=p ps2=2 gn2=m nu2=s
vGp3mp               => sp=verb vs=hithpolel vt=perf ps=3 gn=m nu=p
vHPfp                => sp=verb vs=hofal vt=ptca gn=f nu=p
vHPfpa               => sp=verb vs=hofal vt=ptca gn=f nu=p st=a
vHPfpc               => sp=verb vs=hofal vt=ptca gn=f nu=p st=c
vHPfs                => sp=verb vs=hofal vt=ptca gn=f nu=s
vHPmp                => sp=verb vs=hofal vt=ptca gn=m nu=p
vHPmpa               => sp=verb vs=hofal vt=ptca gn=m nu=p st=a
vHPmpc               => sp=verb vs=hofal vt=ptca gn=m nu=p st=c
vHPms                => sp=verb vs=hofal vt=ptca gn=m nu=s
vHPmsa               => sp=verb vs=hofal vt=ptca gn=m nu=s st=a
vHPmsc               => sp=verb vs=hofal vt=ptca gn=m nu=s st=c
vHc                  => sp=verb vs=hofal vt=infc
vHcX3fs              => sp=suff vs=hofal vt=infc ps2=3 gn2=f nu2=s
vHcX3ms              => sp=suff vs=hofal vt=infc ps2=3 gn2=m nu2=s
vHi00s               => sp=verb vs=hofal vt=impf ps=unknown gn=unknown nu=s
vHi1cpX3mp           => sp=suff vs=hofal vt=impf ps=1 gn=c nu=p ps2=3 gn2=m nu2=p
vHi2mp               => sp=verb vs=hofal vt=impf ps=2 gn=m nu=p
vHi2mpXn             => sp=suff vs=hofal vt=impf ps=2 gn=m nu=p cl2=n
vHi2ms               => sp=verb vs=hofal vt=impf ps=2 gn=m nu=s
vHi2msX3mp           => sp=suff vs=hofal vt=impf ps=2 gn=m nu=s ps2=3 gn2=m nu2=p
vHi3fs               => sp=verb vs=hofal vt=impf ps=3 gn=f nu=s
vHi3mp               => sp=verb vs=hofal vt=impf ps=3 gn=m nu=p
vHi3ms               => sp=verb vs=hofal vt=impf ps=3 gn=m nu=s
vHp1cs               => sp=verb vs=hofal vt=perf ps=1 gn=c nu=s
vHp2ms               => sp=verb vs=hofal vt=perf ps=2 gn=m nu=s
vHp3cp               => sp=verb vs=hofal vt=perf ps=3 gn=c nu=p
vHp3fs               => sp=verb vs=hofal vt=perf ps=3 gn=f nu=s
vHp3ms               => sp=verb vs=hofal vt=perf ps=3 gn=m nu=s
vHvms                => sp=verb vs=hofal vt=impv gn=m nu=s
vHw3fs               => sp=verb vs=hofal vt=wayy ps=3 gn=f nu=s
vHw3mp               => sp=verb vs=hofal vt=wayy ps=3 gn=m nu=p
vHw3ms               => sp=verb vs=hofal vt=wayy ps=3 gn=m nu=s
vIp3mp               => sp=verb vs=ishtaphel vt=perf ps=3 gn=m nu=p
vK000                => sp=verb vs=ithpaal vt=unknown ps=unknown gn=unknown
vK0000               => sp=verb vs=ithpaal vt=unknown ps=unknown gn=unknown nu=unknown
vKPfpa               => sp=verb vs=ithpaal vt=ptca gn=f nu=p st=a
vKPfsa               => sp=verb vs=ithpaal vt=ptca gn=f nu=s st=a
vKPmp                => sp=verb vs=ithpaal vt=ptca gn=m nu=p
vKPmpa               => sp=verb vs=ithpaal vt=ptca gn=m nu=p st=a
vKPmsa               => sp=verb vs=ithpaal vt=ptca gn=m nu=s st=a
vKc                  => sp=verb vs=ithpaal vt=infc
vKcX3mp              => sp=suff vs=ithpaal vt=infc ps2=3 gn2=m nu2=p
vKcX3ms              => sp=suff vs=ithpaal vt=infc ps2=3 gn2=m nu2=s
vKi00                => sp=verb vs=ithpaal vt=impf ps=unknown gn=unknown
vKi1cs               => sp=verb vs=ithpaal vt=impf ps=1 gn=c nu=s
vKi2mp               => sp=verb vs=ithpaal vt=impf ps=2 gn=m nu=p
vKi2ms               => sp=verb vs=ithpaal vt=impf ps=2 gn=m nu=s
vKi3fs               => sp=verb vs=ithpaal vt=impf ps=3 gn=f nu=s
vKi3mp               => sp=verb vs=ithpaal vt=impf ps=3 gn=m nu=p
vKi3ms               => sp=verb vs=ithpaal vt=impf ps=3 gn=m nu=s
vKp000               => sp=verb vs=ithpaal vt=perf ps=unknown gn=unknown nu=unknown
vKp1cp               => sp=verb vs=ithpaal vt=perf ps=1 gn=c nu=p
vKp1cs               => sp=verb vs=ithpaal vt=perf ps=1 gn=c nu=s
vKp3fs               => sp=verb vs=ithpaal vt=perf ps=3 gn=f nu=s
vKp3mp               => sp=verb vs=ithpaal vt=perf ps=3 gn=m nu=p
vKp3ms               => sp=verb vs=ithpaal vt=perf ps=3 gn=m nu=s
vKvmp                => sp=verb vs=ithpaal vt=impv gn=m nu=p
vKvms                => sp=verb vs=ithpaal vt=impv gn=m nu=s
vLPfsa               => sp=verb vs=ithpeel vt=ptca gn=f nu=s st=a
vLPmpa               => sp=verb vs=ithpeel vt=ptca gn=m nu=p st=a
vLPmsa               => sp=verb vs=ithpeel vt=ptca gn=m nu=s st=a
vLc                  => sp=verb vs=ithpeel vt=infc
vLi000               => sp=verb vs=ithpeel vt=impf ps=unknown gn=unknown nu=unknown
vLi1cp               => sp=verb vs=ithpeel vt=impf ps=1 gn=c nu=p
vLi1cs               => sp=verb vs=ithpeel vt=impf ps=1 gn=c nu=s
vLi1csX3ms           => sp=suff vs=ithpeel vt=impf ps=1 gn=c nu=s ps2=3 gn2=m nu2=s
vLi2fs               => sp=verb vs=ithpeel vt=impf ps=2 gn=f nu=s
vLi2mp               => sp=verb vs=ithpeel vt=impf ps=2 gn=m nu=p
vLi2ms               => sp=verb vs=ithpeel vt=impf ps=2 gn=m nu=s
vLi3fp               => sp=verb vs=ithpeel vt=impf ps=3 gn=f nu=p
vLi3fs               => sp=verb vs=ithpeel vt=impf ps=3 gn=f nu=s
vLi3m0               => sp=verb vs=ithpeel vt=impf ps=3 gn=m nu=unknown
vLi3mp               => sp=verb vs=ithpeel vt=impf ps=3 gn=m nu=p
vLi3ms               => sp=verb vs=ithpeel vt=impf ps=3 gn=m nu=s
vLp1cs               => sp=verb vs=ithpeel vt=perf ps=1 gn=c nu=s
vLp2mp               => sp=verb vs=ithpeel vt=perf ps=2 gn=m nu=p
vLp3fp               => sp=verb vs=ithpeel vt=perf ps=3 gn=f nu=p
vLp3fs               => sp=verb vs=ithpeel vt=perf ps=3 gn=f nu=s
vLp3mp               => sp=verb vs=ithpeel vt=perf ps=3 gn=m nu=p
vLp3ms               => sp=verb vs=ithpeel vt=perf ps=3 gn=m nu=s
vLvmp                => sp=verb vs=ithpeel vt=impv gn=m nu=p
vLvms                => sp=verb vs=ithpeel vt=impv gn=m nu=s
vM000                => sp=verb vs=pael vt=unknown ps=unknown gn=unknown
vM0000               => sp=verb vs=pael vt=unknown ps=unknown gn=unknown nu=unknown
vM000s               => sp=verb vs=pael vt=unknown ps=unknown gn=unknown nu=s
vM00ms               => sp=verb vs=pael vt=unknown ps=unknown gn=m nu=s
vMP00                => sp=verb vs=pael vt=ptca ps=unknown gn=unknown
vMPfpa               => sp=verb vs=pael vt=ptca gn=f nu=p st=a
vMPfsa               => sp=verb vs=pael vt=ptca gn=f nu=s st=a
vMPfsd               => sp=verb vs=pael vt=ptca gn=f nu=s st=d
vMPmp                => sp=verb vs=pael vt=ptca gn=m nu=p
vMPmpa               => sp=verb vs=pael vt=ptca gn=m nu=p st=a
vMPmpd               => sp=verb vs=pael vt=ptca gn=m nu=p st=d
vMPms                => sp=verb vs=pael vt=ptca gn=m nu=s
vMPmsa               => sp=verb vs=pael vt=ptca gn=m nu=s st=a
vMPmscX1cp           => sp=suff vs=pael vt=ptca gn=m nu=s st=c ps2=1 gn2=c nu2=p
vMPmscX300           => sp=suff vs=pael vt=ptca gn=m nu=s st=c ps2=3 gn2=unknown nu2=unknown
vMPmscX3ms           => sp=suff vs=pael vt=ptca gn=m nu=s st=c ps2=3 gn2=m nu2=s
vMPmsd               => sp=verb vs=pael vt=ptca gn=m nu=s st=d
vMc                  => sp=verb vs=pael vt=infc
vMcX1cs              => sp=suff vs=pael vt=infc ps2=1 gn2=c nu2=s
vMcX3ms              => sp=suff vs=pael vt=infc ps2=3 gn2=m nu2=s
vMi1cp               => sp=verb vs=pael vt=impf ps=1 gn=c nu=p
vMi1cs               => sp=verb vs=pael vt=impf ps=1 gn=c nu=s
vMi1csX2ms           => sp=suff vs=pael vt=impf ps=1 gn=c nu=s ps2=2 gn2=m nu2=s
vMi2fs               => sp=verb vs=pael vt=impf ps=2 gn=f nu=s
vMi2fsX1cs           => sp=suff vs=pael vt=impf ps=2 gn=f nu=s ps2=1 gn2=c nu2=s
vMi2mp               => sp=verb vs=pael vt=impf ps=2 gn=m nu=p
vMi2ms               => sp=verb vs=pael vt=impf ps=2 gn=m nu=s
vMi2msX1cs           => sp=suff vs=pael vt=impf ps=2 gn=m nu=s ps2=1 gn2=c nu2=s
vMi3cp               => sp=verb vs=pael vt=impf ps=3 gn=c nu=p
vMi3fp               => sp=verb vs=pael vt=impf ps=3 gn=f nu=p
vMi3fs               => sp=verb vs=pael vt=impf ps=3 gn=f nu=s
vMi3fsX2ms           => sp=suff vs=pael vt=impf ps=3 gn=f nu=s ps2=2 gn2=m nu2=s
vMi3mp               => sp=verb vs=pael vt=impf ps=3 gn=m nu=p
vMi3mpX1cs           => sp=suff vs=pael vt=impf ps=3 gn=m nu=p ps2=1 gn2=c nu2=s
vMi3mpX3ms           => sp=suff vs=pael vt=impf ps=3 gn=m nu=p ps2=3 gn2=m nu2=s
vMi3mpjX2ms          => sp=suff vs=pael vt=impf ps=3 gn=m nu=p md=juss ps2=2 gn2=m nu2=s
vMi3ms               => sp=verb vs=pael vt=impf ps=3 gn=m nu=s
vMi3msX1cs           => sp=suff vs=pael vt=impf ps=3 gn=m nu=s ps2=1 gn2=c nu2=s
